"id","parent_id:id","name"
"of_naf_36_00Z","of_naf_36_00","[36.00Z] Captage, traitement et distribution d'eau"
"of_naf_37_00Z","of_naf_37_00","[37.00Z] Collecte et traitement des eaux usées"
"of_naf_38_11Z","of_naf_38_11","[38.11Z] Collecte des déchets non dangereux"
"of_naf_38_12Z","of_naf_38_12","[38.12Z] Collecte des déchets dangereux"
"of_naf_38_21Z","of_naf_38_21","[38.21Z] Traitement et élimination des déchets non dangereux"
"of_naf_38_22Z","of_naf_38_22","[38.22Z] Traitement et élimination des déchets dangereux"
"of_naf_38_31Z","of_naf_38_31","[38.31Z] Démantèlement d'épaves"
"of_naf_38_32Z","of_naf_38_32","[38.32Z] Récupération de déchets triés"
"of_naf_39_00Z","of_naf_39_00","[39.00Z] Dépollution et autres services de gestion des déchets"
"of_naf_41_10A","of_naf_41_10","[41.10A] Promotion immobilière de logements"
"of_naf_41_10B","of_naf_41_10","[41.10B] Promotion immobilière de bureaux"
"of_naf_41_10C","of_naf_41_10","[41.10C] Promotion immobilière d'autres bâtiments"
"of_naf_41_10D","of_naf_41_10","[41.10D] Supports juridiques de programmes"
"of_naf_41_20A","of_naf_41_20","[41.20A] Construction de maisons individuelles"
"of_naf_41_20B","of_naf_41_20","[41.20B] Construction d'autres bâtiments"
"of_naf_42_11Z","of_naf_42_11","[42.11Z] Construction de routes et autoroutes"
"of_naf_42_12Z","of_naf_42_12","[42.12Z] Construction de voies ferrées de surface et souterraines"
"of_naf_42_13A","of_naf_42_13","[42.13A] Construction d'ouvrages d'art"
"of_naf_42_13B","of_naf_42_13","[42.13B] Construction et entretien de tunnels"
"of_naf_42_21Z","of_naf_42_21","[42.21Z] Construction de réseaux pour fluides"
"of_naf_42_22Z","of_naf_42_22","[42.22Z] Construction de réseaux électriques et de télécommunications"
"of_naf_42_91Z","of_naf_42_91","[42.91Z] Construction d'ouvrages maritimes et fluviaux"
"of_naf_42_99Z","of_naf_42_99","[42.99Z] Construction d'autres ouvrages de génie civil n.c.a."
"of_naf_43_11Z","of_naf_43_11","[43.11Z] Travaux de démolition"
"of_naf_43_12A","of_naf_43_12","[43.12A] Travaux de terrassement courants et travaux préparatoires"
"of_naf_43_12B","of_naf_43_12","[43.12B] Travaux de terrassement spécialisés ou de grande masse"
"of_naf_43_13Z","of_naf_43_13","[43.13Z] Forages et sondages"
"of_naf_43_21A","of_naf_43_21","[43.21A] Travaux d'installation électrique dans tous locaux"
"of_naf_43_21B","of_naf_43_21","[43.21B] Travaux d'installation électrique sur la voie publique"
"of_naf_43_22A","of_naf_43_22","[43.22A] Travaux d'installation d'eau et de gaz en tous locaux"
"of_naf_43_22B","of_naf_43_22","[43.22B] Travaux d'installation d'équipements thermiques et de climatisation"
"of_naf_43_29A","of_naf_43_29","[43.29A] Travaux d'isolation"
"of_naf_43_29B","of_naf_43_29","[43.29B] Autres travaux d'installation n.c.a."
"of_naf_43_31Z","of_naf_43_31","[43.31Z] Travaux de plâtrerie"
"of_naf_43_32A","of_naf_43_32","[43.32A] Travaux de menuiserie bois et PVC"
"of_naf_43_32B","of_naf_43_32","[43.32B] Travaux de menuiserie métallique et serrurerie"
"of_naf_43_32C","of_naf_43_32","[43.32C] Agencement de lieux de vente"
"of_naf_43_33Z","of_naf_43_33","[43.33Z] Travaux de revêtement des sols et des murs"
"of_naf_43_34Z","of_naf_43_34","[43.34Z] Travaux de peinture et vitrerie"
"of_naf_43_39Z","of_naf_43_39","[43.39Z] Autres travaux de finition"
"of_naf_43_91A","of_naf_43_91","[43.91A] Travaux de charpente"
"of_naf_43_91B","of_naf_43_91","[43.91B] Travaux de couverture par éléments"
"of_naf_43_99A","of_naf_43_99","[43.99A] Travaux d'étanchéification"
"of_naf_43_99B","of_naf_43_99","[43.99B] Travaux de montage de structures métalliques"
"of_naf_43_99C","of_naf_43_99","[43.99C] Travaux de maçonnerie générale et gros œuvre de bâtiment"
"of_naf_43_99D","of_naf_43_99","[43.99D] Autres travaux spécialisés de construction"
"of_naf_43_99E","of_naf_43_99","[43.99E] Location avec opérateur de matériel de construction"
"of_naf_45_11Z","of_naf_45_11","[45.11Z] Commerce de voitures et de véhicules automobiles légers"
"of_naf_45_19Z","of_naf_45_19","[45.19Z] Commerce d'autres véhicules automobiles"
"of_naf_45_20A","of_naf_45_20","[45.20A] Entretien et réparation de véhicules automobiles légers"
"of_naf_45_20B","of_naf_45_20","[45.20B] Entretien et réparation d'autres véhicules automobiles"
"of_naf_45_31Z","of_naf_45_31","[45.31Z] Commerce de gros d'équipements automobiles"
"of_naf_45_32Z","of_naf_45_32","[45.32Z] Commerce de détail d'équipements automobiles"
"of_naf_45_40Z","of_naf_45_40","[45.40Z] Commerce et réparation de motocycles"
"of_naf_46_11Z","of_naf_46_11","[46.11Z] Intermédiaires du commerce en matières premières agricoles, animaux vivants, matières premières textiles et produits semi-finis"
"of_naf_46_12A","of_naf_46_12","[46.12A] Centrales d'achat de carburant"
"of_naf_46_12B","of_naf_46_12","[46.12B] Autres intermédiaires du commerce en combustibles, métaux, minéraux et produits chimiques"
"of_naf_46_13Z","of_naf_46_13","[46.13Z] Intermédiaires du commerce en bois et matériaux de construction"
"of_naf_46_14Z","of_naf_46_14","[46.14Z] Intermédiaires du commerce en machines, équipements industriels, navires et avions"
"of_naf_46_15Z","of_naf_46_15","[46.15Z] Intermédiaires du commerce en meubles, articles de ménage et quincaillerie"
"of_naf_46_16Z","of_naf_46_16","[46.16Z] Intermédiaires du commerce en textiles, habillement, fourrures, chaussures et articles en cuir"
"of_naf_46_17A","of_naf_46_17","[46.17A] Centrales d'achat alimentaires"
"of_naf_46_17B","of_naf_46_17","[46.17B] Autres intermédiaires du commerce en denrées, boissons et tabac"
"of_naf_46_18Z","of_naf_46_18","[46.18Z] Intermédiaires spécialisés dans le commerce d'autres produits spécifiques"
"of_naf_46_19A","of_naf_46_19","[46.19A] Centrales d'achat non alimentaires"
"of_naf_46_19B","of_naf_46_19","[46.19B] Autres intermédiaires du commerce en produits divers"
"of_naf_46_21Z","of_naf_46_21","[46.21Z] Commerce de gros (commerce interentreprises) de céréales, de tabac non manufacturé, de semences et d'aliments pour le bétail"
"of_naf_46_22Z","of_naf_46_22","[46.22Z] Commerce de gros (commerce interentreprises) de fleurs et plantes"
"of_naf_46_23Z","of_naf_46_23","[46.23Z] Commerce de gros (commerce interentreprises) d'animaux vivants"
"of_naf_46_24Z","of_naf_46_24","[46.24Z] Commerce de gros (commerce interentreprises) de cuirs et peaux"
"of_naf_46_31Z","of_naf_46_31","[46.31Z] Commerce de gros (commerce interentreprises) de fruits et légumes"
"of_naf_46_32A","of_naf_46_32","[46.32A] Commerce de gros (commerce interentreprises) de viandes de boucherie"
"of_naf_46_32B","of_naf_46_32","[46.32B] Commerce de gros (commerce interentreprises) de produits à base de viande"
"of_naf_46_32C","of_naf_46_32","[46.32C] Commerce de gros (commerce interentreprises) de volailles et gibier"
"of_naf_46_33Z","of_naf_46_33","[46.33Z] Commerce de gros (commerce interentreprises) de produits laitiers, œufs, huiles et matières grasses comestibles"
"of_naf_46_34Z","of_naf_46_34","[46.34Z] Commerce de gros (commerce interentreprises) de boissons"
"of_naf_46_35Z","of_naf_46_35","[46.35Z] Commerce de gros (commerce interentreprises) de produits à base de tabac"
"of_naf_46_36Z","of_naf_46_36","[46.36Z] Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie"
"of_naf_46_37Z","of_naf_46_37","[46.37Z] Commerce de gros (commerce interentreprises) de café, thé, cacao et épices"
"of_naf_46_38A","of_naf_46_38","[46.38A] Commerce de gros (commerce interentreprises) de poissons, crustacés et mollusques"
"of_naf_46_38B","of_naf_46_38","[46.38B] Commerce de gros (commerce interentreprises) alimentaire spécialisé divers"
"of_naf_46_39A","of_naf_46_39","[46.39A] Commerce de gros (commerce interentreprises) de produits surgelés"
"of_naf_46_39B","of_naf_46_39","[46.39B] Commerce de gros (commerce interentreprises) alimentaire non spécialisé"
"of_naf_46_41Z","of_naf_46_41","[46.41Z] Commerce de gros (commerce interentreprises) de textiles"
"of_naf_46_42Z","of_naf_46_42","[46.42Z] Commerce de gros (commerce interentreprises) d'habillement et de chaussures"
"of_naf_46_43Z","of_naf_46_43","[46.43Z] Commerce de gros (commerce interentreprises) d'appareils électroménagers"
"of_naf_46_44Z","of_naf_46_44","[46.44Z] Commerce de gros (commerce interentreprises) de vaisselle, verrerie et produits d'entretien"
"of_naf_46_45Z","of_naf_46_45","[46.45Z] Commerce de gros (commerce interentreprises) de parfumerie et de produits de beauté"
"of_naf_46_46Z","of_naf_46_46","[46.46Z] Commerce de gros (commerce interentreprises) de produits pharmaceutiques"
"of_naf_46_47Z","of_naf_46_47","[46.47Z] Commerce de gros (commerce interentreprises) de meubles, de tapis et d'appareils d'éclairage"
"of_naf_46_48Z","of_naf_46_48","[46.48Z] Commerce de gros (commerce interentreprises) d'articles d'horlogerie et de bijouterie"
"of_naf_46_49Z","of_naf_46_49","[46.49Z] Commerce de gros (commerce interentreprises) d'autres biens domestiques"
"of_naf_46_51Z","of_naf_46_51","[46.51Z] Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques périphériques et de logiciels"
"of_naf_46_52Z","of_naf_46_52","[46.52Z] Commerce de gros (commerce interentreprises) de composants et d'équipements électroniques et de télécommunication"
"of_naf_46_61Z","of_naf_46_61","[46.61Z] Commerce de gros (commerce interentreprises) de matériel agricole"
"of_naf_46_62Z","of_naf_46_62","[46.62Z] Commerce de gros (commerce interentreprises) de machines-outils"
"of_naf_46_63Z","of_naf_46_63","[46.63Z] Commerce de gros (commerce interentreprises) de machines pour l'extraction, la construction et le génie civil"
"of_naf_46_64Z","of_naf_46_64","[46.64Z] Commerce de gros (commerce interentreprises) de machines pour l'industrie textile et l'habillement"
"of_naf_46_65Z","of_naf_46_65","[46.65Z] Commerce de gros (commerce interentreprises) de mobilier de bureau"
"of_naf_46_66Z","of_naf_46_66","[46.66Z] Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau"
"of_naf_46_69A","of_naf_46_69","[46.69A] Commerce de gros (commerce interentreprises) de matériel électrique"
"of_naf_46_69B","of_naf_46_69","[46.69B] Commerce de gros (commerce interentreprises) de fournitures et équipements industriels divers"
"of_naf_46_69C","of_naf_46_69","[46.69C] Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services"
"of_naf_46_71Z","of_naf_46_71","[46.71Z] Commerce de gros (commerce interentreprises) de combustibles et de produits annexes"
"of_naf_46_72Z","of_naf_46_72","[46.72Z] Commerce de gros (commerce interentreprises) de minerais et métaux"
"of_naf_46_73A","of_naf_46_73","[46.73A] Commerce de gros (commerce interentreprises) de bois et de matériaux de construction"
"of_naf_46_73B","of_naf_46_73","[46.73B] Commerce de gros (commerce interentreprises) d'appareils sanitaires et de produits de décoration"
"of_naf_46_74A","of_naf_46_74","[46.74A] Commerce de gros (commerce interentreprises) de quincaillerie"
"of_naf_46_74B","of_naf_46_74","[46.74B] Commerce de gros (commerce interentreprises) de fournitures pour la plomberie et le chauffage"
"of_naf_46_75Z","of_naf_46_75","[46.75Z] Commerce de gros (commerce interentreprises) de produits chimiques"
"of_naf_46_76Z","of_naf_46_76","[46.76Z] Commerce de gros (commerce interentreprises) d'autres produits intermédiaires"
"of_naf_46_77Z","of_naf_46_77","[46.77Z] Commerce de gros (commerce interentreprises) de déchets et débris"
"of_naf_46_90Z","of_naf_46_90","[46.90Z] Commerce de gros (commerce interentreprises) non spécialisé"
"of_naf_47_11A","of_naf_47_11","[47.11A] Commerce de détail de produits surgelés"
"of_naf_47_11B","of_naf_47_11","[47.11B] Commerce d'alimentation générale"
"of_naf_47_11C","of_naf_47_11","[47.11C] Supérettes"
"of_naf_47_11D","of_naf_47_11","[47.11D] Supermarchés"
"of_naf_47_11E","of_naf_47_11","[47.11E] Magasins multi-commerces"
"of_naf_47_11F","of_naf_47_11","[47.11F] Hypermarchés"
"of_naf_47_19A","of_naf_47_19","[47.19A] Grands magasins"
"of_naf_47_19B","of_naf_47_19","[47.19B] Autres commerces de détail en magasin non spécialisé"
"of_naf_47_21Z","of_naf_47_21","[47.21Z] Commerce de détail de fruits et légumes en magasin spécialisé"
"of_naf_47_22Z","of_naf_47_22","[47.22Z] Commerce de détail de viandes et de produits à base de viande en magasin spécialisé"
"of_naf_47_23Z","of_naf_47_23","[47.23Z] Commerce de détail de poissons, crustacés et mollusques en magasin spécialisé"
"of_naf_47_24Z","of_naf_47_24","[47.24Z] Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé"
"of_naf_47_25Z","of_naf_47_25","[47.25Z] Commerce de détail de boissons en magasin spécialisé"
"of_naf_47_26Z","of_naf_47_26","[47.26Z] Commerce de détail de produits à base de tabac en magasin spécialisé"
"of_naf_47_29Z","of_naf_47_29","[47.29Z] Autres commerces de détail alimentaires en magasin spécialisé"
"of_naf_47_30Z","of_naf_47_30","[47.30Z] Commerce de détail de carburants en magasin spécialisé"
"of_naf_47_41Z","of_naf_47_41","[47.41Z] Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé"
"of_naf_47_42Z","of_naf_47_42","[47.42Z] Commerce de détail de matériels de télécommunication en magasin spécialisé"
"of_naf_47_43Z","of_naf_47_43","[47.43Z] Commerce de détail de matériels audio et vidéo en magasin spécialisé"
"of_naf_47_51Z","of_naf_47_51","[47.51Z] Commerce de détail de textiles en magasin spécialisé"
"of_naf_47_52A","of_naf_47_52","[47.52A] Commerce de détail de quincaillerie, peintures et verres en petites surfaces (moins de 400 m²)"
"of_naf_47_52B","of_naf_47_52","[47.52B] Commerce de détail de quincaillerie, peintures et verres en grandes surfaces (400 m² et plus)"
"of_naf_47_53Z","of_naf_47_53","[47.53Z] Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé"
"of_naf_47_54Z","of_naf_47_54","[47.54Z] Commerce de détail d'appareils électroménagers en magasin spécialisé"
"of_naf_47_59A","of_naf_47_59","[47.59A] Commerce de détail de meubles"
"of_naf_47_59B","of_naf_47_59","[47.59B] Commerce de détail d'autres équipements du foyer"
"of_naf_47_61Z","of_naf_47_61","[47.61Z] Commerce de détail de livres en magasin spécialisé"
"of_naf_47_62Z","of_naf_47_62","[47.62Z] Commerce de détail de journaux et papeterie en magasin spécialisé"
"of_naf_47_63Z","of_naf_47_63","[47.63Z] Commerce de détail d'enregistrements musicaux et vidéo en magasin spécialisé"
"of_naf_47_64Z","of_naf_47_64","[47.64Z] Commerce de détail d'articles de sport en magasin spécialisé"
"of_naf_47_65Z","of_naf_47_65","[47.65Z] Commerce de détail de jeux et jouets en magasin spécialisé"
"of_naf_47_71Z","of_naf_47_71","[47.71Z] Commerce de détail d'habillement en magasin spécialisé"
"of_naf_47_72A","of_naf_47_72","[47.72A] Commerce de détail de la chaussure"
"of_naf_47_72B","of_naf_47_72","[47.72B] Commerce de détail de maroquinerie et d'articles de voyage"
"of_naf_47_73Z","of_naf_47_73","[47.73Z] Commerce de détail de produits pharmaceutiques en magasin spécialisé"
"of_naf_47_74Z","of_naf_47_74","[47.74Z] Commerce de détail d'articles médicaux et orthopédiques en magasin spécialisé"
"of_naf_47_75Z","of_naf_47_75","[47.75Z] Commerce de détail de parfumerie et de produits de beauté en magasin spécialisé"
"of_naf_47_76Z","of_naf_47_76","[47.76Z] Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie et aliments pour ces animaux en magasin spécialisé"
"of_naf_47_77Z","of_naf_47_77","[47.77Z] Commerce de détail d'articles d'horlogerie et de bijouterie en magasin spécialisé"
"of_naf_47_78A","of_naf_47_78","[47.78A] Commerces de détail d'optique"
"of_naf_47_78B","of_naf_47_78","[47.78B] Commerces de détail de charbons et combustibles"
"of_naf_47_78C","of_naf_47_78","[47.78C] Autres commerces de détail spécialisés divers"
"of_naf_47_79Z","of_naf_47_79","[47.79Z] Commerce de détail de biens d'occasion en magasin"
"of_naf_47_81Z","of_naf_47_81","[47.81Z] Commerce de détail alimentaire sur éventaires et marchés"
"of_naf_47_82Z","of_naf_47_82","[47.82Z] Commerce de détail de textiles, d'habillement et de chaussures sur éventaires et marchés"
"of_naf_47_89Z","of_naf_47_89","[47.89Z] Autres commerces de détail sur éventaires et marchés"
"of_naf_47_91A","of_naf_47_91","[47.91A] Vente à distance sur catalogue général"
"of_naf_47_91B","of_naf_47_91","[47.91B] Vente à distance sur catalogue spécialisé"
"of_naf_47_99A","of_naf_47_99","[47.99A] Vente à domicile"
"of_naf_47_99B","of_naf_47_99","[47.99B] Vente par automates et autres commerces de détail hors magasin, éventaires ou marchés n.c.a."
"of_naf_49_10Z","of_naf_49_10","[49.10Z] Transport ferroviaire interurbain de voyageurs"
"of_naf_49_20Z","of_naf_49_20","[49.20Z] Transports ferroviaires de fret"
"of_naf_49_31Z","of_naf_49_31","[49.31Z] Transports urbains et suburbains de voyageurs"
"of_naf_49_32Z","of_naf_49_32","[49.32Z] Transports de voyageurs par taxis"
"of_naf_49_39A","of_naf_49_39","[49.39A] Transports routiers réguliers de voyageurs"
"of_naf_49_39B","of_naf_49_39","[49.39B] Autres transports routiers de voyageurs"
"of_naf_49_39C","of_naf_49_39","[49.39C] Téléphériques et remontées mécaniques"
"of_naf_49_41A","of_naf_49_41","[49.41A] Transports routiers de fret interurbains"
"of_naf_49_41B","of_naf_49_41","[49.41B] Transports routiers de fret de proximité"
"of_naf_49_41C","of_naf_49_41","[49.41C] Location de camions avec chauffeur"
"of_naf_49_42Z","of_naf_49_42","[49.42Z] Services de déménagement"
"of_naf_49_50Z","of_naf_49_50","[49.50Z] Transports par conduites"
"of_naf_50_10Z","of_naf_50_10","[50.10Z] Transports maritimes et côtiers de passagers"
"of_naf_50_20Z","of_naf_50_20","[50.20Z] Transports maritimes et côtiers de fret"
"of_naf_50_30Z","of_naf_50_30","[50.30Z] Transports fluviaux de passagers"
"of_naf_50_40Z","of_naf_50_40","[50.40Z] Transports fluviaux de fret"
"of_naf_51_10Z","of_naf_51_10","[51.10Z] Transports aériens de passagers"
"of_naf_51_21Z","of_naf_51_21","[51.21Z] Transports aériens de fret"
"of_naf_51_22Z","of_naf_51_22","[51.22Z] Transports spatiaux"
"of_naf_52_10A","of_naf_52_10","[52.10A] Entreposage et stockage frigorifique"
"of_naf_52_10B","of_naf_52_10","[52.10B] Entreposage et stockage non frigorifique"
"of_naf_52_21Z","of_naf_52_21","[52.21Z] Services auxiliaires des transports terrestres"
"of_naf_52_22Z","of_naf_52_22","[52.22Z] Services auxiliaires des transports par eau"
"of_naf_52_23Z","of_naf_52_23","[52.23Z] Services auxiliaires des transports aériens"
"of_naf_52_24A","of_naf_52_24","[52.24A] Manutention portuaire"
"of_naf_52_24B","of_naf_52_24","[52.24B] Manutention non portuaire"
"of_naf_52_29A","of_naf_52_29","[52.29A] Messagerie, fret express"
"of_naf_52_29B","of_naf_52_29","[52.29B] Affrètement et organisation des transports"
"of_naf_53_10Z","of_naf_53_10","[53.10Z] Activités de poste dans le cadre d'une obligation de service universel"
"of_naf_53_20Z","of_naf_53_20","[53.20Z] Autres activités de poste et de courrier"
"of_naf_55_10Z","of_naf_55_10","[55.10Z] Hôtels et hébergement similaire"
"of_naf_55_20Z","of_naf_55_20","[55.20Z] Hébergement touristique et autre hébergement de courte durée"
"of_naf_55_30Z","of_naf_55_30","[55.30Z] Terrains de camping et parcs pour caravanes ou véhicules de loisirs"
"of_naf_55_90Z","of_naf_55_90","[55.90Z] Autres hébergements"
"of_naf_56_10A","of_naf_56_10","[56.10A] Restauration traditionnelle"
"of_naf_56_10B","of_naf_56_10","[56.10B] Cafétérias et autres libres-services"
"of_naf_56_10C","of_naf_56_10","[56.10C] Restauration de type rapide"
"of_naf_56_21Z","of_naf_56_21","[56.21Z] Services des traiteurs"
"of_naf_56_29A","of_naf_56_29","[56.29A] Restauration collective sous contrat"
"of_naf_56_29B","of_naf_56_29","[56.29B] Autres services de restauration n.c.a."
"of_naf_56_30Z","of_naf_56_30","[56.30Z] Débits de boissons"
"of_naf_58_11Z","of_naf_58_11","[58.11Z] Édition de livres"
"of_naf_58_12Z","of_naf_58_12","[58.12Z] Édition de répertoires et de fichiers d'adresses"
"of_naf_58_13Z","of_naf_58_13","[58.13Z] Édition de journaux"
"of_naf_58_14Z","of_naf_58_14","[58.14Z] Édition de revues et périodiques"
"of_naf_58_19Z","of_naf_58_19","[58.19Z] Autres activités d'édition"
"of_naf_58_21Z","of_naf_58_21","[58.21Z] Édition de jeux électroniques"
"of_naf_58_29A","of_naf_58_29","[58.29A] Édition de logiciels système et de réseau"
"of_naf_58_29B","of_naf_58_29","[58.29B] Édition de logiciels outils de développement et de langages"
"of_naf_58_29C","of_naf_58_29","[58.29C] Édition de logiciels applicatifs"
"of_naf_59_11A","of_naf_59_11","[59.11A] Production de films et de programmes pour la télévision"
"of_naf_59_11B","of_naf_59_11","[59.11B] Production de films institutionnels et publicitaires"
"of_naf_59_11C","of_naf_59_11","[59.11C] Production de films pour le cinéma"
"of_naf_59_12Z","of_naf_59_12","[59.12Z] Post-production de films cinématographiques, de vidéo et de programmes de télévision"
"of_naf_59_13A","of_naf_59_13","[59.13A] Distribution de films cinématographiques"
"of_naf_59_13B","of_naf_59_13","[59.13B] Édition et distribution vidéo"
"of_naf_59_14Z","of_naf_59_14","[59.14Z] Projection de films cinématographiques"
"of_naf_59_20Z","of_naf_59_20","[59.20Z] Enregistrement sonore et édition musicale"
"of_naf_60_10Z","of_naf_60_10","[60.10Z] Édition et diffusion de programmes radio"
"of_naf_60_20A","of_naf_60_20","[60.20A] Édition de chaînes généralistes"
"of_naf_60_20B","of_naf_60_20","[60.20B] Édition de chaînes thématiques"
"of_naf_61_10Z","of_naf_61_10","[61.10Z] Télécommunications filaires"
"of_naf_61_20Z","of_naf_61_20","[61.20Z] Télécommunications sans fil"
"of_naf_61_30Z","of_naf_61_30","[61.30Z] Télécommunications par satellite"
"of_naf_61_90Z","of_naf_61_90","[61.90Z] Autres activités de télécommunication"
"of_naf_62_01Z","of_naf_62_01","[62.01Z] Programmation informatique"
"of_naf_62_02A","of_naf_62_02","[62.02A] Conseil en systèmes et logiciels informatiques"
"of_naf_62_02B","of_naf_62_02","[62.02B] Tierce maintenance de systèmes et d'applications informatiques"
"of_naf_62_03Z","of_naf_62_03","[62.03Z] Gestion d'installations informatiques"
"of_naf_62_09Z","of_naf_62_09","[62.09Z] Autres activités informatiques"
"of_naf_63_11Z","of_naf_63_11","[63.11Z] Traitement de données, hébergement et activités connexes"
"of_naf_63_12Z","of_naf_63_12","[63.12Z] Portails Internet"
"of_naf_63_91Z","of_naf_63_91","[63.91Z] Activités des agences de presse"
"of_naf_63_99Z","of_naf_63_99","[63.99Z] Autres services d'information n.c.a."
"of_naf_64_11Z","of_naf_64_11","[64.11Z] Activités de banque centrale"
"of_naf_64_19Z","of_naf_64_19","[64.19Z] Autres intermédiations monétaires"
"of_naf_64_20Z","of_naf_64_20","[64.20Z] Activités des sociétés holding"
"of_naf_64_30Z","of_naf_64_30","[64.30Z] Fonds de placement et entités financières similaires"
"of_naf_64_91Z","of_naf_64_91","[64.91Z] Crédit-bail"
"of_naf_64_92Z","of_naf_64_92","[64.92Z] Autre distribution de crédit"
"of_naf_64_99Z","of_naf_64_99","[64.99Z] Autres activités des services financiers, hors assurance et caisses de retraite, n.c.a."
"of_naf_65_11Z","of_naf_65_11","[65.11Z] Assurance vie"
"of_naf_65_12Z","of_naf_65_12","[65.12Z] Autres assurances"
"of_naf_65_20Z","of_naf_65_20","[65.20Z] Réassurance"
"of_naf_65_30Z","of_naf_65_30","[65.30Z] Caisses de retraite"
"of_naf_66_11Z","of_naf_66_11","[66.11Z] Administration de marchés financiers"
"of_naf_66_12Z","of_naf_66_12","[66.12Z] Courtage de valeurs mobilières et de marchandises"
"of_naf_66_19A","of_naf_66_19","[66.19A] Supports juridiques de gestion de patrimoine mobilier"
"of_naf_66_19B","of_naf_66_19","[66.19B] Autres activités auxiliaires de services financiers, hors assurance et caisses de retraite, n.c.a."
"of_naf_66_21Z","of_naf_66_21","[66.21Z] Évaluation des risques et dommages"
"of_naf_66_22Z","of_naf_66_22","[66.22Z] Activités des agents et courtiers d'assurances"
"of_naf_66_29Z","of_naf_66_29","[66.29Z] Autres activités auxiliaires d'assurance et de caisses de retraite"
"of_naf_66_30Z","of_naf_66_30","[66.30Z] Gestion de fonds"
"of_naf_68_10Z","of_naf_68_10","[68.10Z] Activités des marchands de biens immobiliers"
"of_naf_68_20A","of_naf_68_20","[68.20A] Location de logements"
"of_naf_68_20B","of_naf_68_20","[68.20B] Location de terrains et d'autres biens immobiliers"
"of_naf_68_31Z","of_naf_68_31","[68.31Z] Agences immobilières"
"of_naf_68_32A","of_naf_68_32","[68.32A] Administration d'immeubles et autres biens immobiliers"
"of_naf_68_32B","of_naf_68_32","[68.32B] Supports juridiques de gestion de patrimoine immobilier"
"of_naf_69_10Z","of_naf_69_10","[69.10Z] Activités juridiques"
"of_naf_69_20Z","of_naf_69_20","[69.20Z] Activités comptables"
"of_naf_70_10Z","of_naf_70_10","[70.10Z] Activités des sièges sociaux"
"of_naf_70_21Z","of_naf_70_21","[70.21Z] Conseil en relations publiques et communication"
"of_naf_70_22Z","of_naf_70_22","[70.22Z] Conseil pour les affaires et autres conseils de gestion"
"of_naf_71_11Z","of_naf_71_11","[71.11Z] Activités d'architecture"
"of_naf_71_12A","of_naf_71_12","[71.12A] Activité des géomètres"
"of_naf_71_12B","of_naf_71_12","[71.12B] Ingénierie, études techniques"
"of_naf_71_20A","of_naf_71_20","[71.20A] Contrôle technique automobile"
"of_naf_71_20B","of_naf_71_20","[71.20B] Analyses, essais et inspections techniques"
"of_naf_72_11Z","of_naf_72_11","[72.11Z] Recherche-développement en biotechnologie"
"of_naf_72_19Z","of_naf_72_19","[72.19Z] Recherche-développement en autres sciences physiques et naturelles"
"of_naf_72_20Z","of_naf_72_20","[72.20Z] Recherche-développement en sciences humaines et sociales"
"of_naf_73_11Z","of_naf_73_11","[73.11Z] Activités des agences de publicité"
"of_naf_73_12Z","of_naf_73_12","[73.12Z] Régie publicitaire de médias"
"of_naf_73_20Z","of_naf_73_20","[73.20Z] Études de marché et sondages"
"of_naf_74_10Z","of_naf_74_10","[74.10Z] Activités spécialisées de design"
"of_naf_74_20Z","of_naf_74_20","[74.20Z] Activités photographiques"
"of_naf_74_30Z","of_naf_74_30","[74.30Z] Traduction et interprétation"
"of_naf_74_90A","of_naf_74_90","[74.90A] Activité des économistes de la construction"
"of_naf_74_90B","of_naf_74_90","[74.90B] Activités spécialisées, scientifiques et techniques diverses"
"of_naf_75_00Z","of_naf_75_00","[75.00Z] Activités vétérinaires"
"of_naf_77_11A","of_naf_77_11","[77.11A] Location de courte durée de voitures et de véhicules automobiles légers"
"of_naf_77_11B","of_naf_77_11","[77.11B] Location de longue durée de voitures et de véhicules automobiles légers"
"of_naf_77_12Z","of_naf_77_12","[77.12Z] Location et location-bail de camions"
"of_naf_77_21Z","of_naf_77_21","[77.21Z] Location et location-bail d'articles de loisirs et de sport"
"of_naf_77_22Z","of_naf_77_22","[77.22Z] Location de vidéocassettes et disques vidéo"
"of_naf_77_29Z","of_naf_77_29","[77.29Z] Location et location-bail d'autres biens personnels et domestiques"
"of_naf_77_31Z","of_naf_77_31","[77.31Z] Location et location-bail de machines et équipements agricoles"
"of_naf_77_32Z","of_naf_77_32","[77.32Z] Location et location-bail de machines et équipements pour la construction"
"of_naf_77_33Z","of_naf_77_33","[77.33Z] Location et location-bail de machines de bureau et de matériel informatique"
"of_naf_77_34Z","of_naf_77_34","[77.34Z] Location et location-bail de matériels de transport par eau"
